amount_inr,hour_of_day,is_new_recipient,tx_count_last_24h,wallet_age_days,amount_deviation_ratio,is_structured_amount,is_fraud
2291.9,13,1,1,286.0,1.3,0,0
2356.19,17,1,0,246.0,3.4,0,0
1464.15,13,0,1,28.0,0.56,0,0
893.02,4,1,1,9.0,0.35,0,0
971.18,20,0,1,13.0,0.58,0,0
792.69,13,0,0,98.0,0.11,0,0
855.22,7,0,2,110.0,0.62,0,0
1701.97,22,0,1,46.0,3.37,0,0
949.39,14,0,0,42.0,0.55,0,0
3340.4,14,0,2,91.0,2.07,0,0
6894.79,18,0,0,44.0,1.22,0,0
1072.72,19,0,0,327.0,0.59,0,0
2242.76,5,0,2,58.0,1.75,0,0
2834.77,18,0,1,30.0,4.07,0,0
2765.02,7,0,1,19.0,0.63,0,0
1935.96,5,0,1,120.0,5.14,0,1
3527.75,19,0,1,47.0,1.8,0,0
2790.63,22,1,2,25.0,6.29,0,1
593.54,14,0,0,39.0,0.48,0,0
3953.04,2,1,2,44.0,3.31,0,1
4018.09,9,0,0,118.0,4.1,0,0
909.63,14,0,2,23.0,0.77,0,0
1870.84,23,1,1,158.0,1.16,0,1
3344.24,15,0,0,44.0,2.98,0,0
1497.6,16,0,2,80.0,1.09,0,0
4748.96,18,0,2,128.0,4.87,0,0
15176.22,10,0,0,94.0,11.86,0,1
891.24,15,0,2,130.0,0.34,0,0
521.68,4,0,0,47.0,0.46,0,0
2376.63,4,1,1,397.0,0.63,0,0
3461.32,13,0,2,74.0,1.31,0,0
1468.83,17,0,2,47.0,0.61,0,0
6687.09,7,1,2,42.0,4.5,0,1
541.99,4,0,0,5.0,0.65,0,0
3373.23,6,0,3,139.0,2.15,0,0
1048.09,15,0,0,37.0,0.25,0,0
8496.76,22,0,1,383.0,9.42,0,0
10864.59,13,0,0,28.0,6.15,0,0
906.88,4,0,0,90.0,1.06,0,1
1102.57,23,0,1,160.0,0.95,0,0
3919.15,8,1,1,245.0,2.21,0,1
1276.12,3,0,3,20.0,0.69,0,0
1735.64,3,0,3,507.0,1.09,0,0
1849.83,15,0,0,285.0,0.87,0,0
321.27,23,0,1,395.0,0.17,0,0
1785.66,16,0,1,230.0,1.47,0,0
971.89,14,0,2,252.0,0.43,0,0
1160.02,3,0,0,110.0,1.4,0,0
6629.39,5,1,1,224.0,5.23,0,1
583.56,15,0,0,92.0,0.52,0,0
3758.91,3,0,3,93.0,2.03,0,0
1406.6,5,0,1,99.0,3.96,0,0
1405.59,4,0,0,673.0,1.21,0,1
3682.45,15,0,0,13.0,1.89,0,0
2455.4,15,0,0,197.0,0.38,0,0
3021.63,9,1,4,38.0,1.98,0,0
4321.54,8,0,1,54.0,5.59,0,0
1341.87,3,0,2,10.0,0.6,0,1
1042.09,13,0,2,52.0,1.06,0,0
680.87,3,1,1,562.0,1.04,0,0
860.17,11,0,2,61.0,0.52,0,0
25698.42,23,0,0,133.0,7.85,0,1
5542.56,9,0,5,15.0,6.06,0,1
535.95,3,0,1,307.0,0.41,0,0
549.93,17,0,1,211.0,0.25,0,0
2789.67,12,0,0,59.0,1.02,0,0
2958.8,12,0,1,51.0,0.85,0,0
2963.11,13,0,2,68.0,3.04,0,0
1437.33,17,0,2,62.0,1.05,0,0
1615.0,0,0,1,36.0,4.01,0,1
2428.65,20,0,0,563.0,2.08,0,0
1953.36,15,1,0,200.0,2.48,0,1
245.34,14,0,1,37.0,0.15,0,0
1470.24,21,0,1,480.0,0.58,0,0
840.28,4,0,3,2.0,0.38,0,1
2116.86,5,0,0,69.0,2.87,0,0
26548.62,5,0,1,101.0,22.78,0,0
2516.77,2,0,0,5.0,1.29,0,0
1363.52,15,0,2,21.0,0.85,0,1
4144.85,11,0,0,36.0,4.27,0,0
2791.74,3,0,3,153.0,1.51,0,1
2638.81,0,0,2,337.0,1.13,0,0
3121.8,3,1,1,118.0,2.36,0,0
11509.05,0,0,0,99.0,14.09,0,0
653.41,20,0,0,92.0,0.35,0,0
2769.08,7,0,1,52.0,3.14,0,0
785.45,23,0,1,211.0,0.24,0,1
2980.84,4,1,1,93.0,9.8,0,0
790.91,1,0,1,31.0,0.65,0,1
1241.87,11,0,3,18.0,1.43,0,0
1386.34,21,0,0,508.0,0.61,0,0
4351.32,16,1,3,2.0,1.24,0,1
4132.38,6,0,1,325.0,4.13,0,0
589.25,10,0,1,30.0,0.7,0,0
1899.68,3,0,2,129.0,0.87,0,0
954.68,4,0,1,43.0,1.89,0,0
582.51,5,0,0,236.0,0.34,0,0
1487.25,10,1,0,94.0,1.03,0,0
1369.73,0,0,1,18.0,1.06,0,0
16059.32,9,0,1,38.0,17.95,0,1
2669.55,19,0,1,46.0,6.4,0,1
523.29,23,0,3,261.0,0.2,0,0
1087.57,20,0,1,175.0,0.5,0,0
4533.48,10,0,2,212.0,3.17,0,0
11844.26,23,0,0,6.0,6.97,0,1
433.81,16,1,2,104.0,0.32,0,0
332.98,7,0,0,852.0,0.12,0,0
9738.76,12,1,1,185.0,7.41,0,0
2567.41,19,0,2,15.0,1.77,0,0
827.61,17,0,2,136.0,0.51,0,0
2925.34,21,0,1,164.0,2.49,0,0
168.65,15,1,1,87.0,0.12,0,0
1813.54,1,0,3,10.0,1.33,0,1
2428.52,4,1,1,4.0,2.47,0,0
4154.07,17,1,1,333.0,4.97,0,0
725.96,2,0,2,36.0,0.55,0,0
1952.99,21,0,1,57.0,1.58,0,0
786.13,16,0,1,190.0,0.28,0,0
2275.25,15,0,0,140.0,2.74,0,0
807.7,5,0,0,415.0,0.76,0,0
1252.27,18,0,1,12.0,0.76,0,0
737.87,6,1,0,147.0,0.39,0,0
3248.74,17,0,0,10.0,2.39,0,0
3915.14,13,1,0,0.0,1.62,0,1
1463.87,5,0,0,15.0,1.05,0,0
1871.35,7,0,2,115.0,2.13,0,0
490.91,14,0,0,135.0,0.34,0,0
1380.62,14,0,1,69.0,0.6,0,0
1728.17,14,1,1,6.0,0.65,0,0
19124.28,15,1,0,121.0,7.33,0,0
664.63,0,1,0,11.0,0.4,0,1
6753.12,10,1,0,18.0,3.9,0,1
4434.51,4,0,1,86.0,2.1,0,0
2327.55,4,0,2,50.0,4.18,0,0
8802.21,20,0,0,75.0,9.15,0,0
2527.27,5,1,0,121.0,1.43,0,0
2566.36,1,0,1,21.0,3.13,0,0
1723.64,5,1,2,268.0,0.58,0,1
5438.25,13,0,0,98.0,1.94,0,0
4850.43,10,1,2,3.0,4.54,0,0
1029.56,3,0,0,119.0,1.2,0,0
551.52,23,0,4,75.0,0.29,0,0
1506.16,8,1,0,145.0,2.19,0,0
880.04,23,1,2,184.0,0.55,0,1
1707.57,2,0,2,335.0,0.21,0,0
5506.55,15,1,0,769.0,6.81,0,0
1198.02,10,1,3,96.0,1.29,0,1
1739.68,3,0,0,99.0,1.7,0,0
1904.97,0,0,2,3.0,2.21,0,0
3879.99,20,0,2,240.0,4.36,0,1
239.32,21,0,0,3.0,0.06,0,0
1047.3,15,0,0,120.0,0.68,0,0
2186.71,18,0,1,12.0,0.86,0,0
5324.48,15,0,1,40.0,1.75,0,0
1161.29,10,0,1,18.0,2.32,0,0
333.99,7,0,2,18.0,0.36,0,0
3158.15,22,0,3,9.0,3.68,0,0
1020.63,0,0,3,46.0,3.35,0,0
619.74,20,0,0,66.0,0.32,0,0
1030.8,8,0,1,75.0,0.58,0,0
1531.38,11,1,3,70.0,0.47,0,1
1049.14,21,0,0,89.0,0.53,0,0
248.39,7,0,2,236.0,0.8,0,0
4053.6,16,0,2,120.0,4.17,0,0
5695.25,9,0,1,2.0,5.61,0,0
3249.87,6,0,0,23.0,1.62,0,0
649.42,18,0,2,52.0,2.15,0,0
1508.18,5,0,1,357.0,0.74,0,0
1797.46,20,1,1,10.0,0.76,0,1
3099.25,23,0,0,149.0,2.43,0,0
3299.43,23,1,2,4.0,3.6,0,0
933.78,18,1,4,54.0,0.31,0,1
1946.52,17,0,2,176.0,3.02,0,0
2728.62,14,0,2,51.0,0.93,0,0
6702.53,1,0,1,68.0,2.63,0,1
3408.6,13,0,0,283.0,1.64,0,0
3678.1,20,1,2,8.0,0.84,0,1
1949.73,9,0,0,90.0,1.3,0,0
6434.4,15,0,1,55.0,2.99,0,1
2614.39,6,1,3,398.0,1.82,0,1
832.99,7,1,2,189.0,0.68,0,1
6393.47,9,0,0,16.0,3.15,0,0
3388.4,14,1,2,315.0,2.75,0,0
1213.5,7,0,0,28.0,0.79,0,0
1174.33,12,0,1,11.0,0.76,0,0
2361.18,11,0,1,94.0,2.03,0,1
2743.16,7,0,3,160.0,1.19,0,0
2159.35,14,0,0,151.0,4.22,0,0
2392.7,11,0,1,92.0,2.45,0,0
8349.54,10,0,2,81.0,10.12,0,0
4742.83,18,0,0,419.0,2.66,0,0
2146.45,13,0,0,206.0,1.67,0,0
4218.27,17,1,0,144.0,6.68,0,1
713.89,12,0,0,26.0,0.36,0,0
2586.69,3,0,1,206.0,1.52,0,0
9213.05,16,1,0,166.0,6.09,0,1
1485.87,18,1,0,580.0,0.63,0,1
843.14,8,0,3,17.0,0.42,0,0
1005.38,22,0,2,151.0,0.78,0,0
678.12,6,1,0,464.0,0.36,0,0
892.22,0,1,1,75.0,0.27,0,1
1295.36,6,0,0,159.0,0.96,0,0
510.3,6,0,1,444.0,0.16,0,0
1833.64,19,0,1,95.0,0.4,0,0
4072.65,6,0,3,144.0,2.26,0,0
798.73,7,0,2,2.0,0.99,0,0
7096.49,15,0,3,88.0,5.73,0,0
2863.25,2,0,3,35.0,1.75,0,0
4571.16,12,1,4,17.0,3.05,0,1
1000.19,9,0,1,148.0,0.63,0,0
3901.33,17,0,4,5.0,1.27,0,0
676.72,6,1,1,282.0,0.76,0,0
4028.8,20,0,1,88.0,2.18,0,0
2110.45,20,0,3,125.0,0.82,0,0
2974.78,4,1,3,35.0,2.34,0,1
627.64,22,0,0,24.0,0.78,0,0
807.9,23,1,1,34.0,0.62,0,1
3094.88,21,0,3,32.0,3.91,0,0
770.07,6,0,1,240.0,0.79,0,0
2743.21,21,1,1,186.0,1.31,0,0
528.25,16,0,2,230.0,0.3,0,0
3879.09,3,0,1,159.0,1.71,0,0
596.29,23,0,4,124.0,0.3,0,1
2972.24,22,0,1,90.0,2.27,0,0
3175.02,15,1,2,37.0,3.93,0,1
965.75,18,0,0,147.0,0.54,0,0
3052.83,9,0,2,18.0,2.84,0,0
2285.63,2,0,1,86.0,1.68,0,0
1113.25,2,0,3,26.0,1.15,0,0
729.46,16,1,0,84.0,0.29,0,0
309.09,9,1,1,42.0,0.8,0,0
2476.71,16,0,1,7.0,1.23,0,0
442.16,21,0,1,84.0,0.27,0,0
1970.04,16,0,2,24.0,0.78,0,0
1426.38,20,0,0,21.0,2.01,0,1
3331.67,3,0,2,58.0,2.31,0,0
1377.68,20,0,0,54.0,1.2,0,0
1344.12,22,0,0,242.0,1.0,0,0
3493.58,5,1,2,100.0,2.34,0,0
2444.39,11,0,0,231.0,2.2,0,1
2403.16,21,0,2,19.0,1.73,0,0
2758.22,19,0,2,53.0,0.89,0,0
453.95,16,0,1,97.0,0.13,0,0
3572.82,16,0,1,20.0,2.09,0,0
3137.63,9,0,1,16.0,0.88,0,0
724.14,6,1,6,130.0,1.16,0,1
1451.46,15,0,2,127.0,0.6,0,0
1745.2,12,1,0,32.0,1.04,0,1
1601.91,2,0,1,31.0,1.35,0,0
2441.76,1,0,1,164.0,1.14,0,0
6556.62,15,0,1,15.0,4.03,0,0
4786.67,5,0,1,308.0,4.63,0,0
555.02,5,0,1,345.0,0.25,0,1
3164.86,12,0,3,246.0,2.2,0,0
5979.19,6,0,2,28.0,6.2,0,0
2560.93,4,0,0,2.0,1.06,0,1
4826.53,23,1,2,331.0,9.07,0,1
11059.48,6,0,2,51.0,2.79,0,0
4542.98,1,0,2,45.0,1.78,0,0
2262.84,16,0,1,36.0,4.75,0,0
4631.24,12,0,1,34.0,1.51,0,0
2059.87,20,0,2,159.0,1.32,0,0
1847.36,20,0,5,286.0,4.29,0,1
1317.81,15,1,1,185.0,2.72,0,0
7384.01,19,1,1,135.0,3.54,0,0
865.59,1,0,1,41.0,1.13,0,0
7180.55,4,1,1,95.0,8.2,0,1
2835.23,17,0,3,32.0,1.8,0,1
513.18,6,1,1,14.0,0.26,0,0
2517.15,10,0,1,15.0,1.5,0,0
273.14,10,0,1,111.0,0.32,0,0
3174.66,21,0,2,5.0,3.36,0,0
4010.65,16,0,2,435.0,5.12,0,0
1060.91,15,0,0,648.0,0.62,0,0
2020.69,12,1,0,19.0,1.23,0,0
10495.92,21,0,0,67.0,5.58,0,0
1146.91,4,0,0,175.0,0.69,0,0
697.14,19,0,1,372.0,0.44,0,0
6860.24,15,1,3,266.0,2.71,0,1
10575.85,21,1,1,35.0,6.74,0,0
1814.07,21,0,1,11.0,0.72,0,0
4493.18,15,1,1,41.0,3.84,0,0
6047.07,15,1,1,69.0,6.55,0,0
926.82,13,0,1,54.0,0.3,0,0
1168.21,5,1,0,178.0,1.05,0,1
5474.12,1,0,1,36.0,3.95,0,0
8238.0,13,0,3,235.0,9.14,0,1
3000.68,15,0,1,31.0,0.62,0,0
819.07,22,0,3,54.0,1.39,0,0
10811.38,19,0,1,71.0,4.05,0,0
1121.17,12,0,0,41.0,2.31,0,0
1337.26,14,1,1,174.0,1.13,0,0
2460.46,11,1,2,63.0,1.07,0,0
7322.77,8,1,1,262.0,1.81,0,0
3899.4,17,0,0,398.0,3.04,0,0
2626.43,20,0,2,236.0,2.45,0,0
2743.42,13,0,2,89.0,1.64,0,0
1880.26,19,1,1,86.0,0.47,0,0
2987.9,3,0,0,29.0,1.82,0,0
185.56,7,1,0,108.0,0.09,0,0
1384.44,7,1,0,366.0,1.37,0,1
2246.64,21,0,0,10.0,0.88,0,0
641.68,21,0,1,168.0,1.11,0,0
2559.82,15,0,1,244.0,0.82,0,0
1504.14,23,0,0,518.0,0.46,0,0
8777.34,9,0,0,49.0,1.76,0,0
7448.13,20,1,1,53.0,2.27,0,1
1188.89,16,0,3,31.0,1.11,0,0
1578.52,0,1,0,187.0,0.44,0,0
1691.63,17,1,2,18.0,0.58,0,1
1204.12,9,0,1,37.0,1.26,0,0
2154.95,20,0,4,42.0,1.28,0,1
913.74,3,1,0,56.0,3.55,0,0
653.57,0,0,5,66.0,1.01,0,0
3166.68,3,0,2,98.0,1.31,0,0
3186.18,3,0,2,356.0,0.81,0,0
876.66,3,0,1,34.0,0.36,0,1
4047.36,16,0,4,181.0,2.64,0,1
1024.11,8,1,0,135.0,1.29,0,0
2270.71,18,0,2,15.0,1.04,0,0
3783.14,12,0,0,200.0,8.07,0,0
1754.17,3,1,3,11.0,0.87,0,1
2722.39,4,0,0,161.0,3.16,0,0
1135.94,12,0,3,151.0,0.49,0,0
1515.01,22,1,1,140.0,0.63,0,1
1502.26,15,1,1,39.0,1.42,0,1
923.42,21,0,0,102.0,0.36,0,1
1542.1,4,1,2,172.0,2.98,0,1
448.65,7,1,0,122.0,0.33,0,0
1162.07,15,0,2,196.0,0.49,0,0
1399.14,0,0,1,140.0,0.65,0,0
1435.74,22,1,3,38.0,1.35,0,0
1454.84,5,0,1,20.0,0.58,0,0
1710.28,10,0,2,120.0,0.67,0,0
2783.59,15,1,2,171.0,3.8,0,0
3972.16,4,0,1,18.0,2.87,0,0
1007.48,15,0,1,23.0,0.61,0,0
612.24,6,0,0,1.0,0.37,0,0
707.8,18,0,2,91.0,0.29,0,1
1166.21,0,0,3,94.0,1.01,0,1
1317.21,8,0,0,83.0,0.33,0,0
904.16,17,0,0,46.0,0.77,0,1
563.12,12,0,4,67.0,0.75,0,0
1199.3,14,1,2,174.0,0.93,0,0
2128.74,2,1,0,24.0,1.23,0,1
3088.76,23,0,1,27.0,4.23,0,0
1094.79,9,0,0,132.0,0.89,0,0
1246.76,8,1,1,242.0,1.77,0,0
785.23,12,1,0,50.0,0.35,0,0
1757.6,15,0,1,324.0,1.32,0,0
842.53,2,0,1,7.0,2.38,0,0
3028.48,21,1,1,15.0,1.1,0,0
362.39,22,0,2,74.0,0.49,0,0
1308.1,14,0,1,154.0,0.18,0,0
2370.83,16,0,0,56.0,2.41,0,0
2133.35,13,1,4,97.0,2.04,0,1
20408.98,6,0,2,3.0,12.52,0,1
2477.04,19,0,2,74.0,7.12,0,0
732.42,15,0,4,33.0,0.38,0,0
1659.19,20,1,0,87.0,0.74,0,0
365.54,7,0,0,90.0,0.14,0,0
1681.53,3,0,2,168.0,0.96,0,0
854.27,19,0,1,93.0,0.55,0,0
4121.0,23,0,2,114.0,6.92,0,0
1102.59,14,0,2,91.0,0.55,0,0
1627.68,4,0,1,557.0,1.13,0,0
1020.45,12,0,0,188.0,0.89,0,0
8646.99,5,0,0,169.0,10.86,0,0
1354.09,4,0,0,118.0,0.69,0,0
9407.87,16,0,1,90.0,7.71,0,0
3762.12,6,0,0,51.0,7.86,0,1
2790.18,5,0,2,184.0,2.15,0,0
2519.61,1,0,2,25.0,2.7,0,0
2577.09,10,0,2,4.0,1.03,0,0
318.97,6,0,4,144.0,0.24,0,0
1406.7,21,1,2,19.0,1.11,0,0
3868.58,20,0,0,281.0,2.17,0,1
1730.2,7,0,1,177.0,0.43,0,0
510.47,4,0,1,111.0,0.27,0,0
1724.75,17,0,6,45.0,1.87,0,1
8380.77,21,0,1,122.0,14.41,0,1
5553.6,15,0,0,78.0,1.69,0,0
1709.91,13,0,1,41.0,5.03,0,0
4256.93,11,0,1,348.0,2.91,0,1
1300.03,16,0,2,21.0,0.21,0,0
390.14,4,0,1,168.0,0.77,0,0
786.81,13,0,2,193.0,1.04,0,0
7380.52,5,0,0,364.0,4.42,0,0
1412.91,14,0,0,96.0,1.55,0,0
1452.37,6,0,1,92.0,1.05,0,0
1380.42,13,0,0,304.0,0.72,0,0
10033.88,17,0,0,194.0,4.82,0,1
7811.58,0,0,2,173.0,2.71,0,0
13318.41,5,0,1,187.0,23.24,0,0
1566.91,2,0,1,82.0,0.5,0,0
2359.16,4,0,1,5.0,0.71,0,0
461.75,11,0,2,27.0,0.19,0,1
6831.1,10,1,0,124.0,9.1,0,1
632.07,12,1,0,61.0,0.87,0,0
2197.55,15,0,1,112.0,1.24,0,0
673.46,17,1,1,96.0,0.31,0,0
1064.24,16,0,1,69.0,0.36,0,0
851.04,16,0,0,32.0,0.77,0,0
1046.19,10,1,0,152.0,0.49,0,0
1112.97,19,1,1,288.0,0.53,0,1
1103.85,9,1,2,176.0,1.1,0,0
3827.63,15,0,0,15.0,3.37,0,0
668.89,1,0,1,93.0,1.18,0,0
2205.01,16,0,0,216.0,2.82,0,0
5410.86,21,0,2,107.0,5.33,0,1
1139.25,19,0,1,69.0,0.56,0,0
947.54,9,1,3,40.0,0.16,0,0
1469.28,12,0,2,48.0,0.74,0,0
5227.84,11,0,2,33.0,7.45,0,0
2153.17,14,0,2,26.0,1.94,0,0
1120.92,6,0,1,107.0,0.4,0,0
2794.72,21,0,0,85.0,3.06,0,0
670.44,20,1,0,159.0,0.18,0,0
3338.32,12,0,1,44.0,1.5,0,0
2611.67,11,0,1,74.0,2.05,0,0
1370.56,11,1,0,137.0,2.92,0,1
850.03,1,1,0,396.0,0.31,0,0
814.02,4,1,0,51.0,0.37,0,1
2925.84,1,1,1,42.0,1.49,0,0
5464.8,22,0,1,72.0,0.74,0,0
1018.84,19,1,1,154.0,1.21,0,0
2731.34,12,0,1,391.0,0.74,0,0
276.35,2,1,1,92.0,0.21,0,0
1068.32,10,0,2,201.0,0.62,0,1
1758.2,15,0,4,75.0,0.98,0,0
797.34,0,0,0,5.0,0.33,0,0
778.33,18,0,1,270.0,0.81,0,0
991.28,10,0,2,41.0,0.16,0,0
2351.89,8,0,1,18.0,3.08,0,0
1527.52,13,1,0,668.0,1.28,0,1
241.19,8,0,1,51.0,0.05,0,0
268.1,6,0,1,18.0,0.09,0,0
1047.14,15,1,0,45.0,0.88,0,0
2729.62,2,0,0,87.0,1.23,0,0
152.51,18,0,1,11.0,0.2,0,0
1153.14,3,0,1,52.0,1.27,0,0
1125.94,6,0,0,133.0,0.95,0,0
6307.56,22,1,0,297.0,1.81,0,0
1278.55,11,1,2,61.0,3.06,0,0
2552.15,17,0,4,100.0,1.02,0,1
2053.15,4,0,0,121.0,1.76,0,0
265.73,22,0,2,9.0,0.12,0,1
3609.72,22,0,2,50.0,1.72,0,0
2194.82,21,0,0,138.0,1.51,0,0
2856.76,9,0,1,160.0,3.04,0,0
61920.96,11,0,0,53.0,62.41,0,0
277.08,7,0,0,1.0,0.23,0,0
8537.53,18,0,3,1.0,15.3,0,1
1395.9,14,0,1,93.0,0.89,0,0
2341.61,0,1,0,96.0,2.42,0,0
1735.48,2,0,1,97.0,1.55,0,0
1234.21,17,1,2,154.0,0.94,0,0
1082.63,17,1,1,305.0,0.47,0,1
2432.22,1,0,3,555.0,0.78,0,0
461.53,4,0,2,145.0,0.14,0,0
3552.91,0,0,1,87.0,1.88,0,0
1243.18,9,0,2,18.0,1.06,0,0
653.89,19,0,0,58.0,0.97,0,0
1205.91,9,1,2,102.0,0.19,0,0
5605.11,4,1,3,1027.0,1.3,0,1
1116.77,17,0,1,16.0,0.44,0,0
2496.41,20,1,0,189.0,1.14,0,0
936.49,14,0,3,822.0,0.78,0,1
3576.46,19,1,0,196.0,2.23,0,0
3350.81,7,0,1,175.0,1.3,0,0
9544.76,16,0,3,36.0,20.05,0,1
1543.78,11,0,2,0.0,1.51,0,1
3300.37,20,1,0,31.0,2.22,0,1
1974.88,11,0,0,187.0,4.23,0,0
5803.9,0,0,3,14.0,9.57,0,1
946.76,3,1,2,42.0,0.95,0,0
3535.13,7,1,4,99.0,2.27,0,1
1517.43,0,0,1,104.0,0.41,0,0
1706.55,14,0,3,94.0,1.51,0,0
1963.68,17,0,1,475.0,0.43,0,0
2268.82,0,0,0,1.0,2.37,0,1
1628.47,10,0,1,80.0,1.19,0,0
2193.47,22,0,0,84.0,3.6,0,0
7482.38,1,0,0,42.0,6.57,0,1
4389.21,0,0,1,89.0,9.29,0,0
3953.04,11,0,2,134.0,0.35,0,0
1199.93,15,0,1,134.0,1.52,0,0
812.15,21,0,1,11.0,0.44,0,0
4271.71,21,0,0,195.0,3.84,0,0
3977.63,9,0,0,320.0,3.09,0,0
6804.94,17,0,1,16.0,4.81,0,0
1049.87,14,1,0,65.0,0.4,0,0
1470.57,16,0,0,86.0,0.73,0,0
413.42,9,0,0,17.0,0.24,0,0
1270.0,2,0,2,84.0,0.61,0,0
4433.36,20,0,0,28.0,2.4,0,0
1188.15,15,0,1,329.0,1.73,0,0
3217.73,5,1,1,71.0,2.52,0,0
1523.17,2,0,0,633.0,0.68,0,0
2420.31,8,0,4,6.0,2.34,0,0
643.6,10,0,2,16.0,0.35,0,0
1952.15,20,1,0,70.0,0.68,0,0
122.48,12,0,0,249.0,0.13,0,0
1528.12,17,0,0,97.0,0.56,0,1
416.79,21,0,2,158.0,0.3,0,0
5352.91,23,1,1,66.0,3.46,0,0
3639.74,21,0,2,5.0,1.48,0,0
2751.78,3,0,0,125.0,1.3,0,0
7107.5,21,1,2,121.0,24.54,0,1
769.68,23,1,0,9.0,1.56,0,0
8713.48,7,0,0,22.0,4.28,0,1
4183.79,12,1,1,78.0,3.08,0,1
1461.33,9,0,2,71.0,2.58,0,0
5024.38,1,0,1,168.0,5.04,0,1
668.03,7,0,0,59.0,1.25,0,0
860.86,5,0,1,131.0,0.62,0,0
1045.52,15,0,4,146.0,0.33,0,0
1123.18,17,0,0,124.0,1.17,0,0
698.61,16,1,1,109.0,0.41,0,0
5435.87,5,1,1,197.0,3.91,0,1
1432.29,12,0,3,128.0,0.37,0,0
2483.08,22,0,2,216.0,0.78,0,0
1082.13,13,0,3,121.0,1.9,0,0
351.24,20,0,1,21.0,0.27,0,0
2305.5,9,0,1,44.0,2.65,0,0
323.43,23,0,1,48.0,0.31,0,0
1699.74,10,0,0,12.0,0.72,0,0
527.69,12,0,1,141.0,0.32,0,0
10813.48,11,1,1,108.0,4.6,0,1
4106.09,8,1,1,107.0,10.97,0,1
1988.58,3,0,0,78.0,0.77,0,0
5638.29,6,0,2,94.0,2.95,0,0
844.14,23,0,1,1.0,0.22,0,0
2948.73,21,0,0,12.0,2.87,0,0
2164.25,1,0,2,138.0,0.77,0,0
2293.0,6,0,0,36.0,1.3,0,0
5682.34,8,0,0,14.0,3.54,0,0
3495.54,4,0,2,48.0,3.16,0,0
2344.56,14,0,1,35.0,1.68,0,0
407.73,17,0,1,4.0,0.5,0,0
762.01,3,0,1,63.0,0.65,0,0
1619.0,18,1,0,3.0,1.56,0,0
1966.55,19,1,3,0.0,1.58,0,1
653.81,6,0,3,189.0,0.49,0,0
15843.41,7,0,0,45.0,11.76,0,1
7078.06,16,1,3,101.0,4.8,0,1
3108.53,12,0,2,42.0,2.12,0,0
1929.15,23,1,1,319.0,1.22,0,0
1493.7,20,0,0,157.0,1.03,0,0
767.6,22,1,0,55.0,0.61,0,0
1938.62,10,1,2,28.0,1.01,0,0
2280.11,0,0,2,18.0,0.74,0,0
591.35,1,0,2,172.0,0.49,0,0
2442.45,16,0,0,72.0,2.27,0,0
1572.26,4,0,0,32.0,0.85,0,0
324.72,5,0,1,303.0,0.21,0,0
833.52,23,0,2,59.0,1.01,0,0
1246.08,6,0,2,94.0,1.32,0,0
9886.43,20,0,0,234.0,9.54,0,0
2983.64,14,1,0,215.0,3.75,0,0
543.52,18,0,1,122.0,0.28,0,0
2800.16,15,0,2,263.0,1.2,0,0
449.18,12,0,1,365.0,0.49,0,0
4790.65,4,0,0,328.0,7.32,0,0
1183.21,2,0,2,52.0,0.72,0,0
1661.92,2,1,2,61.0,1.1,0,0
5962.33,18,0,0,33.0,1.01,0,0
567.68,13,0,2,218.0,0.26,0,0
514.19,15,0,0,16.0,0.68,0,0
1069.3,21,0,2,53.0,1.28,0,0
4603.36,16,1,0,1.0,2.57,0,1
460.63,3,0,7,108.0,0.32,0,0
141.32,12,0,3,129.0,0.1,0,0
1204.67,7,0,1,34.0,0.78,0,0
2970.74,18,1,0,160.0,1.26,0,0
5325.36,4,0,0,58.0,1.18,0,0
1191.72,1,1,2,45.0,0.36,0,0
1248.52,14,0,1,375.0,1.55,0,0
5107.73,1,0,1,107.0,4.76,0,0
336.04,10,0,1,35.0,0.93,0,0
1274.53,12,0,2,491.0,0.76,0,0
2146.04,22,0,1,59.0,1.99,0,0
2708.9,9,0,0,125.0,1.85,0,0
1142.73,2,0,0,154.0,1.26,0,0
1864.96,4,1,0,66.0,2.08,0,1
192.58,2,0,2,92.0,0.33,0,1
999.82,5,0,0,33.0,0.82,0,0
2719.38,12,0,1,75.0,1.31,0,0
746.9,9,0,1,45.0,0.76,0,0
1906.62,18,0,1,95.0,0.87,0,0
2703.18,7,0,2,133.0,2.76,0,0
1328.37,17,0,1,114.0,0.9,0,0
2107.84,2,0,0,180.0,0.63,0,0
760.17,23,0,1,5.0,0.69,0,0
1501.24,23,1,2,10.0,0.89,0,0
3131.27,16,0,0,28.0,1.81,0,0
2082.4,7,0,3,511.0,1.19,0,0
1066.48,9,1,1,193.0,0.52,0,0
2212.32,1,0,3,309.0,1.29,0,0
3439.73,11,0,3,38.0,4.3,0,1
285.73,22,0,1,102.0,0.25,0,0
5131.57,5,1,1,97.0,2.45,0,0
1335.91,1,1,0,101.0,0.59,0,0
2651.66,20,0,3,152.0,2.8,0,0
5310.93,22,0,2,60.0,2.0,0,0
526.1,23,0,1,136.0,0.47,0,0
954.8,2,0,1,186.0,0.53,0,0
1394.52,16,0,0,41.0,0.84,0,0
893.03,6,1,0,350.0,1.04,0,1
8616.57,20,0,1,88.0,6.86,0,0
836.23,4,0,1,158.0,1.93,0,0
1096.64,22,1,1,157.0,0.94,0,0
